,Business ID,Review,Compound,Business Name,Business Alias,Category,City,State,ZipCode,Lat,Long,Review Count,Rating
105,v-mbu9vRs-3k_hyqPrLeRg,Worst ambulance chasing lawyer I have ever talked to. Kicked me out of office because I wasn't chasing the big money!!!!,-0.7405,Brian Law Firm,brian-law-firm-medford,personal_injury,Medford,OR,97504,42.31620789,-122.8467407,1,1
106,tmdCp4F8_GaNAukdhxB0bA,"I asked Mr. Bloom for help with a contract dispute.  In my opinion, the man is completely ignorant of contract law!  He seemed incapable of grasping the...",-0.6468,Bloom Benjamin M Atty,bloom-benjamin-m-atty-medford,divorce,Medford,OR,97504,42.31544,-122.82824,1,1
107,Te6SY1l5sDxMh8Xfn-WDow,I made a decision to hire Attorney Courtney Kelbel a few years ago to help me through the aftermath of a miserable divorce.  Looking back after the multiple...,-0.128,Kelbel Law Offices,kelbel-law-offices-milwaukee,bankruptcy,Milwaukee,WI,53202,43.039144,-87.93580026,2,5
108,Te6SY1l5sDxMh8Xfn-WDow,"Courtney Kelbel is a life saver.  When I first met with her, I was convinced I was going to have to file for bankruptcy. But she provided assistance to keep...",0.2144,Kelbel Law Offices,kelbel-law-offices-milwaukee,bankruptcy,Milwaukee,WI,53202,43.039144,-87.93580026,2,5
109,sje_YWKtoHChr8I2SoZKwA,"Pat and Tom have spent their whole careers practicing in southeastern Wisconsin. They are well-versed in the local laws and, as long-time members of the...",0,Miller & Ogorchock SC,miller-and-ogorchock-sc-milwaukee-2,personal_injury,Milwaukee,WI,53203,43.04140091,-87.91346741,2,5
110,sje_YWKtoHChr8I2SoZKwA,I was referred to Pat when I got bit by a dog while on a run through Lake Park.  He made a traumatic incident for me seem much less scary.  Pat was...,-0.7655,Miller & Ogorchock SC,miller-and-ogorchock-sc-milwaukee-2,personal_injury,Milwaukee,WI,53203,43.04140091,-87.91346741,2,5
111,jjITDtoZ2VbPT8oC1zFI9w,"Kind, thoughtful with lawyer who goes to trial. A native ""Sconie"" from Marquette Jon is well conected which really helps. I know this after spending several...",0.8748,Gruber Law Offices,gruber-law-offices-milwaukee-2,personal_injury,Milwaukee,WI,53202,43.03893316,-87.90955163,4,4
112,jjITDtoZ2VbPT8oC1zFI9w,"I had a viable case, however, when I made my ""one call"" it didn't take long for Gruber to tell me they weren't interested.  And why?  Because there wasn't...",-0.3089,Gruber Law Offices,gruber-law-offices-milwaukee-2,personal_injury,Milwaukee,WI,53202,43.03893316,-87.90955163,4,4
113,jjITDtoZ2VbPT8oC1zFI9w,"I got myself into a really complicated bind. I won't go through the details. I thought it would take months if not years, to get everything straightened...",0,Gruber Law Offices,gruber-law-offices-milwaukee-2,personal_injury,Milwaukee,WI,53202,43.03893316,-87.90955163,4,4
114,L3s-EtQZs5FqJNJ4bqE5sw,"Thank you Ellen & Joe!
My younger brother was talking to me about some financial issues he was having and how he felt stuck. He did not know what to do, to...",0.2003,Miller & Miller Law,miller-and-miller-law-milwaukee,bankruptcy,Milwaukee,WI,53203,43.04275565,-87.91740894,10,2.5
115,L3s-EtQZs5FqJNJ4bqE5sw,"Set up bankruptcy with Miller & Miller. PAID them. After more than a year of sporadic contact, I determined that I would be unable to obtain all the...",0.34,Miller & Miller Law,miller-and-miller-law-milwaukee,bankruptcy,Milwaukee,WI,53203,43.04275565,-87.91740894,10,2.5
116,L3s-EtQZs5FqJNJ4bqE5sw,"Worst experience. Took my money using automatic payment after I specifically said i could not pay that way, they took 2 installments before I had to change...",-0.5864,Miller & Miller Law,miller-and-miller-law-milwaukee,bankruptcy,Milwaukee,WI,53203,43.04275565,-87.91740894,10,2.5
117,9u8-bnZ_l7yAsgRbHX9c1Q,"David Blau took my accident case even though a different law firm wouldn't represent me. I won't say who the other lawyer was, but you see his obnoxious...",-0.2617,David M Blau,david-m-blau-milwaukee,personal_injury,Milwaukee,WI,53208,43.0389442,-87.9609375,2,5
118,9u8-bnZ_l7yAsgRbHX9c1Q,If you need a Attorney there is none Better then David he always works have hard for his Clients they come first all you have to do is make one call to his...,-0.4226,David M Blau,david-m-blau-milwaukee,personal_injury,Milwaukee,WI,53208,43.0389442,-87.9609375,2,5
119,siIXmdqvgGO9SBYFh8HPjQ,"I found them thur yelp
 I read all the reviews. They were everything everyone said they were. Very friendly. Always listen to our questions and concerns. We...",0.5413,"Sterling Law Offices, S.C",sterling-law-offices-s-c-milwaukee-3,divorce,Milwaukee,WI,53202,43.040501,-87.905644,2,5
120,siIXmdqvgGO9SBYFh8HPjQ,Everyone in that office is very friendly and helpful I wish in my state we had a Chinese like those because they are outgoing they take the time to explain...,0.9179,"Sterling Law Offices, S.C",sterling-law-offices-s-c-milwaukee-3,divorce,Milwaukee,WI,53202,43.040501,-87.905644,2,5
121,yW10jFJUencg1vD0VR2tIw,I needed a Power of Attorney for my mother. this is the only place that quickly got back to me when I called. I worked with Attorney Erin M. Strohbehn....,0,Gimbel Reilly Guerin & Brown LLP,gimbel-reilly-guerin-and-brown-milwaukee,personal_injury,Milwaukee,WI,53202,43.04304123,-87.90763092,1,5
122,DU5zlz1FUvmL5rPbSaCi-g,I've utilized Mark's services many times over the last 15 years. He usually does an excellent job. Last hired him in 2015. Didn't worry about a thing...,0.7274,Law Offices of Mark A. Schoenfeldt,law-offices-of-mark-a-schoenfeldt-milwaukee,iplaw,Milwaukee,WI,53203,43.03989,-87.91264,2,4
123,DU5zlz1FUvmL5rPbSaCi-g,This guy really goes the extra mile.  He has helped me on several different occasions with various things and I has always gotten better outcomes than I...,0.4404,Law Offices of Mark A. Schoenfeldt,law-offices-of-mark-a-schoenfeldt-milwaukee,iplaw,Milwaukee,WI,53203,43.03989,-87.91264,2,4
124,BRqbstgRj2jQUi-Vsg36eg,I highly recommend Attorney Leah Drexler-Dreis if you have an SSDI claim and are going to have a hearing in front of a judge. She has made me feel...,0.4201,Disability Benefits Law Center,disability-benefits-law-center-milwaukee,socialsecuritylaw,Milwaukee,WI,53203,43.0391,-87.91101,1,5
125,#NAME?,Ann Rothstein is a great attorney. She is well versed in family law. She really takes time to get to know her clients and their stories. She provided me...,0.7351,Rothstein Ann Atty,rothstein-ann-atty-milwaukee,divorce,Milwaukee,WI,53203,43.03858566,-87.91204071,1,5
126,sqsO-mOooOCym7AjzkyDLg,"Sperling Law took my my case, they worked hard and were very  professional they treated me with dignity and respect. The other reviewers probably didn't...",0.6597,Sperling Law Office,sperling-law-office-milwaukee,personal_injury,Milwaukee,WI,53202,43.0389389,-87.9095663,3,3.5
127,sqsO-mOooOCym7AjzkyDLg,I actually met Michael Sperling in about 1988-89 when he had just started to practice law in Milwaukee.  I was in the service industry in which all of my...,0,Sperling Law Office,sperling-law-office-milwaukee,personal_injury,Milwaukee,WI,53202,43.0389389,-87.9095663,3,3.5
128,sqsO-mOooOCym7AjzkyDLg,"I would not recommend this practice. If you can avoid, you will save you and your family months, if not years, of empty promises. I was promised a much...",0.679,Sperling Law Office,sperling-law-office-milwaukee,personal_injury,Milwaukee,WI,53202,43.0389389,-87.9095663,3,3.5
129,j9LUi9e-hlxxiiZQ3St7gQ,I just concluded my 2nd case in some 6 years with this firm - both with great success.   My attorney (Joe Abruzzo) has been a consistent professional (and...,0.8316,Lichtsinn & Haensel Sc,lichtsinn-and-haensel-sc-milwaukee,lawyers,Milwaukee,WI,53202,43.037941,-87.9093933,1,5
130,C65nvgwjs2DeE3LYwhfgqw,"Trebon & Mayhew continue to be a formidable and professional law firm in the Greater Milwaukee area. The firm is well-organized, highly competent, and...",0.624,Trebon & Mayhew,trebon-and-mayhew-milwaukee,lawyers,Milwaukee,WI,53202,43.04101944,-87.90512848,1,5
131,JFBEKEcu_CYEYrlhPkNZLg,I was involve in an accident and the insurance company of the person that hit me was stalling and jerking me around. The firm was recommended to me by my...,-0.4767,"Samster Konkel & Safran, S.C",samster-konkel-and-safran-s-c-milwaukee-4,personal_injury,Milwaukee,WI,53203,43.0446891,-87.91426,2,5
132,JFBEKEcu_CYEYrlhPkNZLg,"I was involved in a minor parking lot accident(not my fault) and thought I would just take care of this myself.  As time went on and got closer to settling,...",0.4939,"Samster Konkel & Safran, S.C",samster-konkel-and-safran-s-c-milwaukee-4,personal_injury,Milwaukee,WI,53203,43.0446891,-87.91426,2,5
133,a_m4DNy6jpgJfBelcllRbw,Walt is a good guy and a great attorney. He takes his work very seriously. He has extensive knowledge of employment law. He represented my friend in a case...,0.8484,"Kelly, Walter F",kelly-walter-f-milwaukee-2,employmentlawyers,Milwaukee,WI,53202,43.031341,-87.908143,1,5
134,IMNZI6UcZ8-aNOA0vSYEQg,The paralegal and the lawyer who I worked with at PKSD were very quick to reply via email or phone call. They stepped in and took over making phone calls to...,0,Pksd,pksd-milwaukee,personal_injury,Milwaukee,WI,53203,43.0446196,-87.9142045,1,5
135,8iaOU3VBoO1am5GI_rtwMw,"I looked him up on Yelp, and found nothing. 
After speaking to him over the phone, I got a feel for his personality and assertiveness. 
I retained him, and...",0.0258,Law Offices of Christopher J Cherella,law-offices-of-christopher-j-cherella-milwaukee,criminaldefense,Milwaukee,WI,53202,43.0385142,-87.9215803,1,5
136,EFVHs6gb2L34U7MM07tFvg,Michael Torphy is by far the best attorney in all of Wisconsin. My husband and I needed help with his past driving record from over 20 years ago to be able...,0.7845,Law Offices Of Michael F Torphy,law-offices-of-michael-f-torphy-milwaukee-2,divorce,Milwaukee,WI,53208,43.03689,-87.94724,1,5
137,VV6L7432Yj_70zoJn4HyJw,"Rex and I have known each other for probly 20 years as I have been part of his "" Frequent Offender Club"",  No really! Rex goes out of his way and the...",-0.6114,Anderegg & Associates,anderegg-and-associates-milwaukee,criminaldefense,Milwaukee,WI,53208,43.038307,-87.95298,1,5
138,4Nec6smXvXJygOyJeiP_TA,"Why did this happen? How did this happen? After our son was killed at work, Thadd Llaurado was the only one who stepped up to the plate, to answer these...",-0.7059,Llaurado Thadd J Atty,llaurado-thadd-j-atty-milwaukee,personal_injury,Milwaukee,WI,53202,43.043041,-87.90763,1,5
139,evekPvXAI6LzrSrI5Aus-A,"The ugly truth about New York State Committee on Open Government

They don't work for you. They  work against you. At best they would provide with an advice...",0.4939,Attorney Robert J Freeman,attorney-robert-j-freeman-carrolltown,lawyers,Carrolltown,PA,15722,40.60129,-78.70197,1,1
140,M2pP5mcfpRaZJaI8XRYegA,"Dimitri was able to get favorable outcomes for both cases that he represented me. 

He successfully navigated the nuances of the law process, which is built...",0.743,Makridis Law Firm,makridis-law-firm-columbus,personal_injury,Columbus,OH,43206,39.949526,-82.996412,8,5
142,M2pP5mcfpRaZJaI8XRYegA,Mr. Makridis helped me with a residential problem I was having.  His advice was very helpful and clear while being understanding to the issue at hand.  I...,0.7548,Makridis Law Firm,makridis-law-firm-columbus,personal_injury,Columbus,OH,43206,39.949526,-82.996412,8,5
144,M2pP5mcfpRaZJaI8XRYegA,Would definitely recommend Dimitri for any law service. He's a great reliable attorney!,0.8622,Makridis Law Firm,makridis-law-firm-columbus,personal_injury,Columbus,OH,43206,39.949526,-82.996412,8,5
146,huP3MGmyY8RCTkMqAjfE1Q,great law firm that will fix your problems. He always answered the phone,0.34,"Luftman, Heck & Associates",luftman-heck-and-associates-columbus-4,duilawyers,Columbus,OH,43215,39.9595367,-82.9842515,5,4.5
148,huP3MGmyY8RCTkMqAjfE1Q,"A couple of days after posting my original review, they did cash the check. About a week later I got an email and letter telling me the charges had been...",0.0516,"Luftman, Heck & Associates",luftman-heck-and-associates-columbus-4,duilawyers,Columbus,OH,43215,39.9595367,-82.9842515,5,4.5
150,huP3MGmyY8RCTkMqAjfE1Q,"Terrific law firm, have been represented by them many a times and always pleased with the outcome! Def would hire again.",0.7424,"Luftman, Heck & Associates",luftman-heck-and-associates-columbus-4,duilawyers,Columbus,OH,43215,39.9595367,-82.9842515,5,4.5
152,HKNszPwUZwSTFtifbkrrqQ,"Had a car make a left turn in front of me, and he gave a full confession.

After months of fighting for a settlement, they finally made an offer. Not bad,...",-0.3612,Schiff Scott W & Associates Co LPA,schiff-scott-w-and-associates-co-lpa-columbus-2,personal_injury,Columbus,OH,43215,39.955761,-83.00296,11,3.5
154,HKNszPwUZwSTFtifbkrrqQ,Schiff & Associates did an amazing job helping me feel comfortable and ease throughout this difficult process. I'm so grateful to have had them along the way.,0.9211,Schiff Scott W & Associates Co LPA,schiff-scott-w-and-associates-co-lpa-columbus-2,personal_injury,Columbus,OH,43215,39.955761,-83.00296,11,3.5
156,HKNszPwUZwSTFtifbkrrqQ,Apparently the business owner thought it would be useful to argue with me. Not there smartest considering that I've been a client of his twice now. Once for...,-0.4059,Schiff Scott W & Associates Co LPA,schiff-scott-w-and-associates-co-lpa-columbus-2,personal_injury,Columbus,OH,43215,39.955761,-83.00296,11,3.5
158,8gS6GJKP6EjABR1K6Wz5sg,5 Stars isn't enough to describe this lady. Over and beyond expectations when it came to my cases. Attention to each case and it's unique details were took...,0,Sallynda Rothchild Dennison Attorney at Law,sallynda-rothchild-dennison-attorney-at-law-columbus-3,criminaldefense,Columbus,OH,43215,39.9628761,-82.998288,2,5
160,8gS6GJKP6EjABR1K6Wz5sg,I've used Sallynda on several occasions for myself and my family . She always finds a way to get it done . Her staff is very attentive and helpful and...,0.4703,Sallynda Rothchild Dennison Attorney at Law,sallynda-rothchild-dennison-attorney-at-law-columbus-3,criminaldefense,Columbus,OH,43215,39.9628761,-82.998288,2,5
162,8xz63hJVeeLal59c8SBqlw,"I filed chapter 7 about four years ago and let my mortgage go by last year to foreclosure, cause it was still part of the banktrupcy.I thought this will...",-0.128,Mina Nami Khorrami,mina-nami-khorrami-columbus,bankruptcy,Columbus,OH,43215,39.95559,-83.00252,3,5
164,8xz63hJVeeLal59c8SBqlw,"I honestly can't say enough great things about Mina and her staff. Unfortunately this wasn't my first rodeo, which she completely understood. Not once did...",-0.4007,Mina Nami Khorrami,mina-nami-khorrami-columbus,bankruptcy,Columbus,OH,43215,39.95559,-83.00252,3,5
166,8xz63hJVeeLal59c8SBqlw,Well if professionalism and kindness as well knowledgeable is what looking for we had that with this excellent law firm  thanks a million,0.9257,Mina Nami Khorrami,mina-nami-khorrami-columbus,bankruptcy,Columbus,OH,43215,39.95559,-83.00252,3,5
168,ZLgmu37u2UgdmrFaP1QOag,I've worked with Dean for over 25 years and would highly recommend him for your legal matters.,0.5256,Dean Edward Hines - Columbus,dean-edward-hines-columbus-columbus,divorce,Columbus,OH,43215,39.96331787,-82.99861908,2,5
170,ZLgmu37u2UgdmrFaP1QOag,"We've worked with Dean for over 10 years, great attorney!",0.6588,Dean Edward Hines - Columbus,dean-edward-hines-columbus-columbus,divorce,Columbus,OH,43215,39.96331787,-82.99861908,2,5
172,BGgmLyenQjNX4WSBVDxHPQ,"Samir was a great attorney to work with, he helped me settle a contract dispute. It was a long process, but Samir did a very good job walking me through the...",0.7175,"Dahman Law, LLC",dahman-law-llc-columbus,general_litigation,Columbus,OH,43215,39.954375,-83.006681,3,5
174,BGgmLyenQjNX4WSBVDxHPQ,I have an LLC for my Small Business and needed some documents created. Sam and his team did a excellent job walking me through the process and answering all...,0.6908,"Dahman Law, LLC",dahman-law-llc-columbus,general_litigation,Columbus,OH,43215,39.954375,-83.006681,3,5
176,BGgmLyenQjNX4WSBVDxHPQ,Dahman Law firm was an excellent choice to represent me in a case that I needed expert professional knowledge with. I never had to deal with any other legal...,0.5719,"Dahman Law, LLC",dahman-law-llc-columbus,general_litigation,Columbus,OH,43215,39.954375,-83.006681,3,5
